user_id,song_id,play_count,user_index,song_index
01a8cd798b7c78a5da379c8ccc96a5aeeba3f28f,SOLIVXX12A6D4F7950,1,851.0,5297.0
01a8cd798b7c78a5da379c8ccc96a5aeeba3f28f,SOKDBWF12A6701F0C9,1,851.0,4925.0
01a8cd798b7c78a5da379c8ccc96a5aeeba3f28f,SOZAZZK12A6701F98D,1,851.0,9334.0
01a8cd798b7c78a5da379c8ccc96a5aeeba3f28f,SOBJKIJ12A6701DE09,1,851.0,2161.0
01a8cd798b7c78a5da379c8ccc96a5aeeba3f28f,SOKPSVG12A58A7A90C,1,851.0,5064.0
01a8cd798b7c78a5da379c8ccc96a5aeeba3f28f,SOVYKSY12A8C13E4BA,1,851.0,8443.0
002fb9ded94ca360f938999ff69ef87b21aebe7a,SOXMTCY12A67AD8139,10,889.0,8877.0
002fb9ded94ca360f938999ff69ef87b21aebe7a,SOIBSPD12AAA8C663A,5,889.0,4266.0
002fb9ded94ca360f938999ff69ef87b21aebe7a,SOFTTSD12A81C219CC,5,889.0,3498.0
002fb9ded94ca360f938999ff69ef87b21aebe7a,SOEVGMG12AB01816BF,5,889.0,3215.0
002fb9ded94ca360f938999ff69ef87b21aebe7a,SOLXRGJ12A8C13AE91,5,889.0,5471.0
017bb1b8e8753cea29c7f40be6ab63841bc8cd98,SOUNJIO12AB0181339,2,50.0,26.0
017bb1b8e8753cea29c7f40be6ab63841bc8cd98,SOFCEJR12AB01889D4,1,50.0,3293.0
017bb1b8e8753cea29c7f40be6ab63841bc8cd98,SOCHFGE12AF72A586E,1,50.0,2443.0
017bb1b8e8753cea29c7f40be6ab63841bc8cd98,SOYBFFV12AB0186D50,1,50.0,9039.0
017bb1b8e8753cea29c7f40be6ab63841bc8cd98,SOBSTWJ12A6701CFDE,2,50.0,2265.0
017bb1b8e8753cea29c7f40be6ab63841bc8cd98,SOOXLGD12A6701CFE2,1,50.0,6398.0
017bb1b8e8753cea29c7f40be6ab63841bc8cd98,SOMLLNT12AB01845C3,1,50.0,5625.0
