user_id,song_id,play_count,user_index,song_index
022d1421144adf7ad26f9a49651c4403195ce9f9,SOUVIUP12A6D4F7682,1,786.0,8144.0
022d1421144adf7ad26f9a49651c4403195ce9f9,SOCRDRV12A58A7B75C,1,786.0,2550.0
022d1421144adf7ad26f9a49651c4403195ce9f9,SOUQEGN12AB0181021,5,786.0,8092.0
022d1421144adf7ad26f9a49651c4403195ce9f9,SOOZFAG12AB017D0FA,1,786.0,6421.0
022d1421144adf7ad26f9a49651c4403195ce9f9,SOMDKBT12A8C134151,3,786.0,5538.0
022d1421144adf7ad26f9a49651c4403195ce9f9,SOKKKZW12A6D4F7F88,2,786.0,176.0
022d1421144adf7ad26f9a49651c4403195ce9f9,SOUNMRQ12A58A7B799,1,786.0,8066.0
000a05d1543724ff087cea15ede2fe4eb417ae8b,SOUVTSM12AC468F6A7,1,424.0,19.0
000a05d1543724ff087cea15ede2fe4eb417ae8b,SOPAYPV12AB017DB0C,1,424.0,63.0
000a05d1543724ff087cea15ede2fe4eb417ae8b,SOAXGDH12A8C13F8A1,2,424.0,2.0
000a05d1543724ff087cea15ede2fe4eb417ae8b,SODHXWX12A81C2085E,1,424.0,2742.0
000a05d1543724ff087cea15ede2fe4eb417ae8b,SOLFXKT12AB017E3E0,1,424.0,11.0
000a05d1543724ff087cea15ede2fe4eb417ae8b,SOXPFLM12A8AE48C50,1,424.0,67.0
000a05d1543724ff087cea15ede2fe4eb417ae8b,SODJWHY12A8C142CCE,1,424.0,7.0
000a05d1543724ff087cea15ede2fe4eb417ae8b,SOSUKLE12AF729B50D,1,424.0,7575.0
000a05d1543724ff087cea15ede2fe4eb417ae8b,SOPPROJ12AB0184E18,1,424.0,29.0
000a05d1543724ff087cea15ede2fe4eb417ae8b,SOAOIVT12AB01858AA,1,424.0,1905.0
000a05d1543724ff087cea15ede2fe4eb417ae8b,SOKMHKY12AF72AB079,1,424.0,96.0
000a05d1543724ff087cea15ede2fe4eb417ae8b,SONYKOW12AB01849C9,2,424.0,3.0
0099091c1bf1e8c39275c94bc51d86f9f1aa8b1e,SOLZYWQ12A8C13F269,1,730.0,1163.0
0099091c1bf1e8c39275c94bc51d86f9f1aa8b1e,SOGMDAP12A6D4FAFE2,1,730.0,3739.0
0099091c1bf1e8c39275c94bc51d86f9f1aa8b1e,SOGZMQK12A58A7E542,1,730.0,3928.0
0099091c1bf1e8c39275c94bc51d86f9f1aa8b1e,SOQMFYW12A8AE48BD8,1,730.0,1353.0
0099091c1bf1e8c39275c94bc51d86f9f1aa8b1e,SOTCDXN12AB01876A1,2,730.0,1455.0
0099091c1bf1e8c39275c94bc51d86f9f1aa8b1e,SOVYNLY12AB017F9F1,1,730.0,1576.0
0099091c1bf1e8c39275c94bc51d86f9f1aa8b1e,SOIPYDT12A6701F992,1,730.0,172.0
017b8ded28e18aff98cb63a234f860d367736dd1,SOEVJCY12A6D4F7711,6,967.0,3218.0
017b8ded28e18aff98cb63a234f860d367736dd1,SOASTSF12A8C1420B5,8,967.0,338.0
017b8ded28e18aff98cb63a234f860d367736dd1,SOWEHOM12A6BD4E09E,1,967.0,38.0
017b8ded28e18aff98cb63a234f860d367736dd1,SOEGIYH12A6D4FC0E3,1,967.0,8.0
017b8ded28e18aff98cb63a234f860d367736dd1,SOGLRAT12A6D4FC502,1,967.0,3735.0
019fca88c3207586b905e6b281aa05a0c167fc08,SOCVTCQ12AB01848FC,1,330.0,2599.0
019fca88c3207586b905e6b281aa05a0c167fc08,SOGJQBU12A6D4FA8EC,1,330.0,413.0
019fca88c3207586b905e6b281aa05a0c167fc08,SOEYPIP12A8C13AADF,1,330.0,3256.0
019fca88c3207586b905e6b281aa05a0c167fc08,SOISRSW12A6D4F83AF,1,330.0,1024.0
019fca88c3207586b905e6b281aa05a0c167fc08,SOUFDAK12A8C13BA93,1,330.0,7969.0
019fca88c3207586b905e6b281aa05a0c167fc08,SOUQWTG12A58A7F689,2,330.0,8101.0
019fca88c3207586b905e6b281aa05a0c167fc08,SOYXCNB12A6D4F904F,8,330.0,9291.0
019fca88c3207586b905e6b281aa05a0c167fc08,SOJVNVP12AB017F18B,1,330.0,4829.0
019fca88c3207586b905e6b281aa05a0c167fc08,SOEHYJQ12A6D4F8058,2,330.0,3058.0
019fca88c3207586b905e6b281aa05a0c167fc08,SOLQOIZ12A8C142AE2,2,330.0,5392.0
019fca88c3207586b905e6b281aa05a0c167fc08,SOLRESW12A58A7B5F9,1,330.0,5403.0
019fca88c3207586b905e6b281aa05a0c167fc08,SOSJBLD12AB017ECE1,1,330.0,7447.0
019fca88c3207586b905e6b281aa05a0c167fc08,SORAGYH12AAA15FD76,1,330.0,285.0
019fca88c3207586b905e6b281aa05a0c167fc08,SOCXDJM12AB0189E47,1,330.0,2612.0
019fca88c3207586b905e6b281aa05a0c167fc08,SOHYAJD12A8AE47C36,1,330.0,993.0
01c390166a40a093a754c211a5a0a276fe846f4f,SOUFWEW12AB0180EB7,3,457.0,303.0
01c390166a40a093a754c211a5a0a276fe846f4f,SOEMRNB12AB01885E7,1,457.0,3119.0
01c390166a40a093a754c211a5a0a276fe846f4f,SOWHYSP12A8C142A21,4,457.0,1589.0
01c390166a40a093a754c211a5a0a276fe846f4f,SOUNJIO12AB0181339,1,457.0,26.0
01c390166a40a093a754c211a5a0a276fe846f4f,SOXUTDW12A8C14437B,1,457.0,8962.0
01c390166a40a093a754c211a5a0a276fe846f4f,SOPUCYA12A8C13A694,1,457.0,12.0
01c390166a40a093a754c211a5a0a276fe846f4f,SOXSKTZ12AB018172E,1,457.0,8939.0
01c390166a40a093a754c211a5a0a276fe846f4f,SOFDIFQ12A8C13D511,3,457.0,3299.0
01c390166a40a093a754c211a5a0a276fe846f4f,SOPUDWU12A8AE4612A,8,457.0,6666.0
01c390166a40a093a754c211a5a0a276fe846f4f,SOMHTUR12A6D4F8764,9,457.0,1174.0
01c390166a40a093a754c211a5a0a276fe846f4f,SOYYJMW12A6D4F8636,1,457.0,1700.0
01c390166a40a093a754c211a5a0a276fe846f4f,SOKZZGT12A67ADA4C3,1,457.0,132.0
00c3614870bd7034c2329374ae1da22f1705f96c,SOHUKGX12A8151BD63,1,399.0,4180.0
00c3614870bd7034c2329374ae1da22f1705f96c,SOJOOUT12AC468D2B9,3,399.0,4731.0
00c3614870bd7034c2329374ae1da22f1705f96c,SOMMTLO12B0B809457,1,399.0,1181.0
00c3614870bd7034c2329374ae1da22f1705f96c,SOZPNDA12AF729E799,1,399.0,9486.0
00c3614870bd7034c2329374ae1da22f1705f96c,SOSGEWN12AC468D2B0,3,399.0,7403.0
00c3614870bd7034c2329374ae1da22f1705f96c,SOHUETB12A6D4FA4CB,2,399.0,4178.0
00c3614870bd7034c2329374ae1da22f1705f96c,SOTFMIJ12AB0183BC2,5,399.0,7697.0
00c3614870bd7034c2329374ae1da22f1705f96c,SOZSOMC12A6D4FA35A,5,399.0,1729.0
00c3614870bd7034c2329374ae1da22f1705f96c,SOZQASV12A6D4F87CB,5,399.0,9490.0
00c3614870bd7034c2329374ae1da22f1705f96c,SODONZL12A8C144B07,2,399.0,2816.0
00c3614870bd7034c2329374ae1da22f1705f96c,SOTJTGX12AC3DF9C2C,1,399.0,7753.0
00c3614870bd7034c2329374ae1da22f1705f96c,SOQJHUW12AB0188A24,2,399.0,187.0
00c3614870bd7034c2329374ae1da22f1705f96c,SOAXKNC12AF72A4BF8,1,399.0,684.0
011559b3603c3551ee70c884307e382b51bdcc9b,SOBLSTM12A8C140FC9,1,317.0,2177.0
011559b3603c3551ee70c884307e382b51bdcc9b,SOFOZKT12AB01875D5,2,317.0,3426.0
011559b3603c3551ee70c884307e382b51bdcc9b,SOXFJDU12A6701F419,2,317.0,8795.0
011559b3603c3551ee70c884307e382b51bdcc9b,SOLFXKT12AB017E3E0,1,317.0,11.0
011559b3603c3551ee70c884307e382b51bdcc9b,SODIKCN12A8C144F32,1,317.0,2746.0
011559b3603c3551ee70c884307e382b51bdcc9b,SODJWHY12A8C142CCE,1,317.0,7.0
011559b3603c3551ee70c884307e382b51bdcc9b,SOGMSMU12A58A7B35D,2,317.0,3744.0
011559b3603c3551ee70c884307e382b51bdcc9b,SOVDGMO12A6D4F688D,1,317.0,8220.0
011559b3603c3551ee70c884307e382b51bdcc9b,SONYKOW12AB01849C9,2,317.0,3.0
011559b3603c3551ee70c884307e382b51bdcc9b,SODXFNR12A8C13C347,1,317.0,2924.0
011559b3603c3551ee70c884307e382b51bdcc9b,SOGRXZY12A8C139043,2,317.0,3813.0
011559b3603c3551ee70c884307e382b51bdcc9b,SOUFPNI12A8C142D19,1,317.0,107.0
011559b3603c3551ee70c884307e382b51bdcc9b,SOISNSU12AC468C0D8,1,317.0,93.0
011559b3603c3551ee70c884307e382b51bdcc9b,SOOCVQG12AB0187AF4,1,317.0,6141.0
011559b3603c3551ee70c884307e382b51bdcc9b,SOMJLRA12A6D4F6689,1,317.0,5595.0
01cd5da4eea9e4a92b52c8ed638494fa925f645d,SOLOQJG12A81C20457,1,766.0,5371.0
01cd5da4eea9e4a92b52c8ed638494fa925f645d,SOWREEZ12A8C140966,1,766.0,8631.0
01cd5da4eea9e4a92b52c8ed638494fa925f645d,SOIBJIV12AB0182647,1,766.0,4262.0
01cd5da4eea9e4a92b52c8ed638494fa925f645d,SOKKKZW12A6D4F7F88,1,766.0,176.0
01cd5da4eea9e4a92b52c8ed638494fa925f645d,SOASILA12AB0182F08,1,766.0,1960.0
01cd5da4eea9e4a92b52c8ed638494fa925f645d,SOPKXKF12A6D4F672C,1,766.0,6562.0
01cd5da4eea9e4a92b52c8ed638494fa925f645d,SOVOBMB12AB0180483,1,766.0,8333.0
005c5edc5b098850f9acef84f5a8afb6a56b405b,SORQDTK12A81C22F16,1,211.0,7217.0
005c5edc5b098850f9acef84f5a8afb6a56b405b,SOOVFYS12A81C23135,3,211.0,1286.0
005c5edc5b098850f9acef84f5a8afb6a56b405b,SOVVRDZ12A6701C577,1,211.0,600.0
005c5edc5b098850f9acef84f5a8afb6a56b405b,SOGTQNI12AB0184A5C,2,211.0,165.0
005c5edc5b098850f9acef84f5a8afb6a56b405b,SOJWJRF12A6701C572,1,211.0,1081.0
005c5edc5b098850f9acef84f5a8afb6a56b405b,SOGLTXV12AF72A6C6E,1,211.0,3737.0
005c5edc5b098850f9acef84f5a8afb6a56b405b,SOFSLOC12A8C13F8BD,5,211.0,892.0
005c5edc5b098850f9acef84f5a8afb6a56b405b,SONGOJV12AF729AEBD,1,211.0,5895.0
005c5edc5b098850f9acef84f5a8afb6a56b405b,SOAAFYH12A8C13717A,2,211.0,1739.0
005c5edc5b098850f9acef84f5a8afb6a56b405b,SOFOSTI12A6701D7BE,2,211.0,885.0
005c5edc5b098850f9acef84f5a8afb6a56b405b,SODYURC12A6701F0D0,3,211.0,2948.0
005c5edc5b098850f9acef84f5a8afb6a56b405b,SOMTLPL12A6702085A,1,211.0,180.0
005c5edc5b098850f9acef84f5a8afb6a56b405b,SOLJOJD12AB0182697,2,211.0,5308.0
005c5edc5b098850f9acef84f5a8afb6a56b405b,SOMRYYN12A6310F0F3,1,211.0,179.0
005c5edc5b098850f9acef84f5a8afb6a56b405b,SOJTCHM12A6D4F7E27,6,211.0,4787.0
