user_id,song_id,play_count
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOLIXJW12A58A79D02,1
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOWKZLV12A6D4F77C1,1
0835fb5e69515f19d388c9f46eade28cdda65e3d,SORFVMQ12AB0184135,1
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOLZEED12A6D4FA8C9,1
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOOLPFK12A58A7BDE3,1
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOXUQFV12A6310D8AC,1
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOMFBDA12A58A783EE,1
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOJMTBN12A6701D160,1
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOKTHPP12A8AE47F2A,1
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOUOYKS12A8C13766E,1
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOJIASI12A8C134536,1
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOCAYDV12A81C22352,1
0835fb5e69515f19d388c9f46eade28cdda65e3d,SORGRVL12A6310F105,1
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOVDQOA12A6701F0C0,1
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOCVUPC12A67AE0ED0,1
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOZYCEH12A58A78135,1
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOMRFHJ12A8C1334AB,1
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOBOAFP12A8C131F36,1
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOQCIRO12A8C1369A8,1
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOCTINI12A6D4F94F4,1
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOBRORE12AF72A4358,2
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOFRCGW12A81C21EA6,1
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOKYXRS12A8C140F12,1
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOHGRXR12A8C13BE8E,1
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOIWBJU12A6701CBE7,1
0253cb5eb11320d065b81ceb835985768a4e30e7,SOFHBTY12AB018AC1F,4
0253cb5eb11320d065b81ceb835985768a4e30e7,SOOKRGE12A6D4FACC4,8
0253cb5eb11320d065b81ceb835985768a4e30e7,SOSMCQV12A8C1320E4,1
0253cb5eb11320d065b81ceb835985768a4e30e7,SOCOKJF12A8C13DCE4,1
0253cb5eb11320d065b81ceb835985768a4e30e7,SOUYPIK12A6D4F9580,1
0253cb5eb11320d065b81ceb835985768a4e30e7,SOSPQAO12A6D4FCAF9,1
0253cb5eb11320d065b81ceb835985768a4e30e7,SOILFUU12AB017C75F,1
0253cb5eb11320d065b81ceb835985768a4e30e7,SOZCXKO12AB0181015,1
0253cb5eb11320d065b81ceb835985768a4e30e7,SOMAPQA12A8C13858B,1
14dea7d121fc2a2952d3d1aef98de2cd888e846f,SOSNESF12A8C143097,1
14dea7d121fc2a2952d3d1aef98de2cd888e846f,SOHYPJR12A8C137A94,1
14dea7d121fc2a2952d3d1aef98de2cd888e846f,SODHJHX12A58A7D24C,1
14dea7d121fc2a2952d3d1aef98de2cd888e846f,SOLOWQV12A67020F3E,1
14dea7d121fc2a2952d3d1aef98de2cd888e846f,SOEMUXL12A58A7B848,1
14dea7d121fc2a2952d3d1aef98de2cd888e846f,SOCAHRT12A8C13A1A4,1
14dea7d121fc2a2952d3d1aef98de2cd888e846f,SOKZILC12A6D4FBC9D,1
14dea7d121fc2a2952d3d1aef98de2cd888e846f,SOCHXEH12A8C1425D2,1
13fa94478a976ba56acba71c8ab84bb428bbce1c,SOEVRBB12A81C22D1D,13
13fa94478a976ba56acba71c8ab84bb428bbce1c,SOJCRSU12AC3DF6BB3,4
13fa94478a976ba56acba71c8ab84bb428bbce1c,SOPGMTH12AB0185A62,1
13fa94478a976ba56acba71c8ab84bb428bbce1c,SOWBMNI12A8AE473B2,3
13fa94478a976ba56acba71c8ab84bb428bbce1c,SOUAXQO12A8C142D27,4
13fa94478a976ba56acba71c8ab84bb428bbce1c,SOLNRDH12A8AE46BDB,3
13fa94478a976ba56acba71c8ab84bb428bbce1c,SOJYBJZ12AB01801D0,1
0e893a8cc357ee6b34d0ac2270e039ea3ad06ae6,SONKXSU12AB018280A,1
0e893a8cc357ee6b34d0ac2270e039ea3ad06ae6,SOHXSLS12AC468E837,1
0e893a8cc357ee6b34d0ac2270e039ea3ad06ae6,SOLPHLO12A6D4F97B7,2
0e893a8cc357ee6b34d0ac2270e039ea3ad06ae6,SOVECVJ12A6D4F9B7F,2
0e893a8cc357ee6b34d0ac2270e039ea3ad06ae6,SORUSZO12AB01812C4,1
0e893a8cc357ee6b34d0ac2270e039ea3ad06ae6,SOCLRFZ12A6D4F5975,2
0e893a8cc357ee6b34d0ac2270e039ea3ad06ae6,SOOTKWZ12AB0181082,1
046c13c160780b2882ee9a8ab726acaf363c63ca,SOZPZYA12AB0183633,1
046c13c160780b2882ee9a8ab726acaf363c63ca,SOVHVBJ12A58A7AB0A,5
046c13c160780b2882ee9a8ab726acaf363c63ca,SOFVZXF12AB017D6D8,2
046c13c160780b2882ee9a8ab726acaf363c63ca,SOUVTSM12AC468F6A7,1
046c13c160780b2882ee9a8ab726acaf363c63ca,SOWPGOF12A6701FFE7,1
1154af1393d6b4966e7efcdc37d1082eec220873,SOGREKR12A8C134EC5,1
1154af1393d6b4966e7efcdc37d1082eec220873,SOCQBAU12AB0188AF8,5
1154af1393d6b4966e7efcdc37d1082eec220873,SOOEUTG12AB0187EE6,47
1154af1393d6b4966e7efcdc37d1082eec220873,SOSVAPZ12A58A7E7A2,1
1154af1393d6b4966e7efcdc37d1082eec220873,SOKTSPG12A8AE46BEF,5
1154af1393d6b4966e7efcdc37d1082eec220873,SOKIYKH12AB0186B3C,1
1154af1393d6b4966e7efcdc37d1082eec220873,SOWETIS12A8C139524,5
1154af1393d6b4966e7efcdc37d1082eec220873,SOQABSV12A8C13D918,1
1154af1393d6b4966e7efcdc37d1082eec220873,SOZBZSY12A6D4FA404,5
1154af1393d6b4966e7efcdc37d1082eec220873,SOVLFCY12A58A7716C,5
0d05f06560eae411718f936ec656165caf8b7d45,SOOGUDZ12A8AE4695A,1
0d05f06560eae411718f936ec656165caf8b7d45,SOHWQLM12AB017E46B,1
0d05f06560eae411718f936ec656165caf8b7d45,SOYPUFW12AB017C06F,1
0d05f06560eae411718f936ec656165caf8b7d45,SOPOHNL12A8C134BDA,1
0d05f06560eae411718f936ec656165caf8b7d45,SONIQRE12AF72A2B02,2
0d05f06560eae411718f936ec656165caf8b7d45,SOFUBIW12AB018136E,1
0d05f06560eae411718f936ec656165caf8b7d45,SOCMDDI12A8C13C78C,1
0d05f06560eae411718f936ec656165caf8b7d45,SOQNAIP12A8C13FD17,1
0d05f06560eae411718f936ec656165caf8b7d45,SOHCDOS12A8AE44A4A,1
0d05f06560eae411718f936ec656165caf8b7d45,SOOFGCG12A6D4FD712,1
0d05f06560eae411718f936ec656165caf8b7d45,SOWUIES12A8C13D84E,5
034579cb5f5b672819cab860cf01ccba0c4b2858,SOQDPYW12AF72AB44C,2
034579cb5f5b672819cab860cf01ccba0c4b2858,SOVDLVT12A58A7B988,1
034579cb5f5b672819cab860cf01ccba0c4b2858,SOSCPOI12A8C139F02,13
034579cb5f5b672819cab860cf01ccba0c4b2858,SOCHTHF12AB017E206,1
034579cb5f5b672819cab860cf01ccba0c4b2858,SOAYMBW12A8C1444C5,3
034579cb5f5b672819cab860cf01ccba0c4b2858,SOWEHOM12A6BD4E09E,6
034579cb5f5b672819cab860cf01ccba0c4b2858,SOKMHKY12AF72AB079,9
