user_id,song_id,play_count
0f40e074aab2c5f47b7ddc2277fb0295b5b3a058,SOBPFUQ12A6D4FCDD2,1
0f40e074aab2c5f47b7ddc2277fb0295b5b3a058,SODBDBO12A6D4FCDAA,1
0f40e074aab2c5f47b7ddc2277fb0295b5b3a058,SOZZTNF12A8C139916,2
0f40e074aab2c5f47b7ddc2277fb0295b5b3a058,SOMCIUF12A6D4F8351,1
0f40e074aab2c5f47b7ddc2277fb0295b5b3a058,SOMBNVR12AF72A736E,2
0f40e074aab2c5f47b7ddc2277fb0295b5b3a058,SORIWEH12A8C13D4A6,54
0f40e074aab2c5f47b7ddc2277fb0295b5b3a058,SORNKQU12A6D4FCDC0,1
0f40e074aab2c5f47b7ddc2277fb0295b5b3a058,SOHMFHE12AAF3B3E07,2
10cbcd627472477dfbec90fb75017f8df6ce84ec,SOTNWCI12AAF3B2028,1
10cbcd627472477dfbec90fb75017f8df6ce84ec,SOJGKMM12A6D4F98CD,1
10cbcd627472477dfbec90fb75017f8df6ce84ec,SONMWXV12AB01803B4,2
10cbcd627472477dfbec90fb75017f8df6ce84ec,SOZKNSB12A8C140F11,1
10cbcd627472477dfbec90fb75017f8df6ce84ec,SOGPLBE12A58A80442,1
10cbcd627472477dfbec90fb75017f8df6ce84ec,SOBWSGV12AB018B5E0,1
10cbcd627472477dfbec90fb75017f8df6ce84ec,SOWINIH12AB018CC51,1
10cbcd627472477dfbec90fb75017f8df6ce84ec,SOXHVRT12A81C2320D,1
0b254c684efb08fd04933add2d1e4191d2a87bac,SOOPUTL12A8C143381,1
0b254c684efb08fd04933add2d1e4191d2a87bac,SOPOANU12A8AE48C9B,2
0b254c684efb08fd04933add2d1e4191d2a87bac,SOUDEUC12A6D4F95A7,1
0b254c684efb08fd04933add2d1e4191d2a87bac,SOEBOWM12AB017F279,1
0b254c684efb08fd04933add2d1e4191d2a87bac,SOEANYI12A8C1426C6,1
0b254c684efb08fd04933add2d1e4191d2a87bac,SOIXDFM12A8C143021,1
0b254c684efb08fd04933add2d1e4191d2a87bac,SOIBLKQ12AB0183E85,2
0b254c684efb08fd04933add2d1e4191d2a87bac,SOBADWO12A8C13D83A,1
0b254c684efb08fd04933add2d1e4191d2a87bac,SOUEWZB12A6701F949,1
0b254c684efb08fd04933add2d1e4191d2a87bac,SOIBJYI12AB01850DF,1
0b254c684efb08fd04933add2d1e4191d2a87bac,SOWKRSR12A8C13CA37,1
0b254c684efb08fd04933add2d1e4191d2a87bac,SOHNVHC12A6D4F95AB,1
0b254c684efb08fd04933add2d1e4191d2a87bac,SONMBPQ12A6D4F95A3,2
0b254c684efb08fd04933add2d1e4191d2a87bac,SOCBKTK12AB018C4C3,1
0b254c684efb08fd04933add2d1e4191d2a87bac,SOXGYRO12A58A7B4D4,4
