user_id,song_id,play_count
06b112f0ce35a35ede321bddfcd669cacb6549a7,SORWEEH12AF72A0B63,1
06b112f0ce35a35ede321bddfcd669cacb6549a7,SOZPAMO12A8C140C32,1
06b112f0ce35a35ede321bddfcd669cacb6549a7,SOAWEVM12A6D4F682C,2
06b112f0ce35a35ede321bddfcd669cacb6549a7,SOVBGUD12A6D4F9F49,12
06b112f0ce35a35ede321bddfcd669cacb6549a7,SOZVXWV12AAFF44229,2
06b112f0ce35a35ede321bddfcd669cacb6549a7,SOHJWJU12A670201EE,1
06b112f0ce35a35ede321bddfcd669cacb6549a7,SOWUOHF12A6701D195,1
06b112f0ce35a35ede321bddfcd669cacb6549a7,SOMRIZS12A6D4F7C41,1
06b112f0ce35a35ede321bddfcd669cacb6549a7,SOVBDQS12A8AE46107,2
06b112f0ce35a35ede321bddfcd669cacb6549a7,SOPGPTD12A6310E032,5
06b112f0ce35a35ede321bddfcd669cacb6549a7,SOMJQGV12A6D4F6830,2
06b112f0ce35a35ede321bddfcd669cacb6549a7,SOIYXAD12A6D4F807A,11
06b112f0ce35a35ede321bddfcd669cacb6549a7,SORDMEB12A58A7E67C,2
06b112f0ce35a35ede321bddfcd669cacb6549a7,SOPVSTT12AB018D476,2
06b112f0ce35a35ede321bddfcd669cacb6549a7,SOZEVSH12AF72AC266,11
06b112f0ce35a35ede321bddfcd669cacb6549a7,SOCMHSX12A58A7BF36,2
06b112f0ce35a35ede321bddfcd669cacb6549a7,SOYUKTG12A67021CD3,1
06b112f0ce35a35ede321bddfcd669cacb6549a7,SOGCQMK12A6D4F9102,2
06b112f0ce35a35ede321bddfcd669cacb6549a7,SOHUXJQ12AF729F8FE,5
06b112f0ce35a35ede321bddfcd669cacb6549a7,SOOKPFI12A6D4F8C97,1
06b112f0ce35a35ede321bddfcd669cacb6549a7,SOSIPUQ12A6D4F682B,2
06b112f0ce35a35ede321bddfcd669cacb6549a7,SODDXKC12A6D4F682F,2
06b112f0ce35a35ede321bddfcd669cacb6549a7,SORGQVL12A6D4F6831,2
06b112f0ce35a35ede321bddfcd669cacb6549a7,SOXOXQA12AF72ABF5B,11
06b112f0ce35a35ede321bddfcd669cacb6549a7,SOSDMBN12A6D4F6833,2
06b112f0ce35a35ede321bddfcd669cacb6549a7,SOSPALJ12A8AE46111,2
06b112f0ce35a35ede321bddfcd669cacb6549a7,SORFAUX12B0B8076DC,8
022d1421144adf7ad26f9a49651c4403195ce9f9,SOUVIUP12A6D4F7682,1
022d1421144adf7ad26f9a49651c4403195ce9f9,SOCRDRV12A58A7B75C,1
022d1421144adf7ad26f9a49651c4403195ce9f9,SOUQEGN12AB0181021,5
022d1421144adf7ad26f9a49651c4403195ce9f9,SOOZFAG12AB017D0FA,1
022d1421144adf7ad26f9a49651c4403195ce9f9,SOMDKBT12A8C134151,3
022d1421144adf7ad26f9a49651c4403195ce9f9,SOKKKZW12A6D4F7F88,2
022d1421144adf7ad26f9a49651c4403195ce9f9,SOUNMRQ12A58A7B799,1
0707e83fb7d3774ada08f392bbda04a30f919f71,SOFRQTD12A81C233C0,1
0707e83fb7d3774ada08f392bbda04a30f919f71,SOAXGDH12A8C13F8A1,1
0707e83fb7d3774ada08f392bbda04a30f919f71,SOXFPND12AB017C9D1,6
0707e83fb7d3774ada08f392bbda04a30f919f71,SOUVTSM12AC468F6A7,1
0707e83fb7d3774ada08f392bbda04a30f919f71,SOGFRDC12AB018056E,3
0707e83fb7d3774ada08f392bbda04a30f919f71,SONYKOW12AB01849C9,3
0707e83fb7d3774ada08f392bbda04a30f919f71,SOZQVRT12AB0180040,1
0707e83fb7d3774ada08f392bbda04a30f919f71,SOPSOHT12A67AE0235,3
0707e83fb7d3774ada08f392bbda04a30f919f71,SOUNJIO12AB0181339,1
0707e83fb7d3774ada08f392bbda04a30f919f71,SOWEHOM12A6BD4E09E,1
0707e83fb7d3774ada08f392bbda04a30f919f71,SODYJEM12A8AE474C8,6
0707e83fb7d3774ada08f392bbda04a30f919f71,SOOWXAQ12AB0188996,1
0707e83fb7d3774ada08f392bbda04a30f919f71,SODJWHY12A8C142CCE,3
0707e83fb7d3774ada08f392bbda04a30f919f71,SOHTKMO12AB01843B0,4
06b1ab3a34a171159aa8d76cb3bfb8da17a5a4c0,SOADISH12AB018DFAC,2
06b1ab3a34a171159aa8d76cb3bfb8da17a5a4c0,SOPUCYA12A8C13A694,19
06b1ab3a34a171159aa8d76cb3bfb8da17a5a4c0,SOYXDWL12AF72A334B,1
06b1ab3a34a171159aa8d76cb3bfb8da17a5a4c0,SODLYRF12AB01861E0,1
06b1ab3a34a171159aa8d76cb3bfb8da17a5a4c0,SOKVROP12A8C142447,9
06b1ab3a34a171159aa8d76cb3bfb8da17a5a4c0,SOIEVEG12A8C145D40,12
06b1ab3a34a171159aa8d76cb3bfb8da17a5a4c0,SOWKKGX12A6D4FCC01,15
06b1ab3a34a171159aa8d76cb3bfb8da17a5a4c0,SOEGIYH12A6D4FC0E3,1
06b1ab3a34a171159aa8d76cb3bfb8da17a5a4c0,SOXLWPN12A8C143667,3
06b1ab3a34a171159aa8d76cb3bfb8da17a5a4c0,SOOBNUD12A6701F2F8,1
06b1ab3a34a171159aa8d76cb3bfb8da17a5a4c0,SOYMIMI12AB0181E5C,4
06b1ab3a34a171159aa8d76cb3bfb8da17a5a4c0,SOLQKDT12AB017CA5B,7
06b1ab3a34a171159aa8d76cb3bfb8da17a5a4c0,SOUSOOB12A8C13371F,16
06b1ab3a34a171159aa8d76cb3bfb8da17a5a4c0,SOWTYVO12AB0180BDA,1
06b1ab3a34a171159aa8d76cb3bfb8da17a5a4c0,SOHKZSM12A8C13E5D5,2
06b1ab3a34a171159aa8d76cb3bfb8da17a5a4c0,SOINKVP12A8C13BF5D,2
06b1ab3a34a171159aa8d76cb3bfb8da17a5a4c0,SODSBMO12A8C143641,1
06b1ab3a34a171159aa8d76cb3bfb8da17a5a4c0,SOHNOOC12A8C13BF35,2
06b1ab3a34a171159aa8d76cb3bfb8da17a5a4c0,SOAFTVU12A8C13815E,10
06b1ab3a34a171159aa8d76cb3bfb8da17a5a4c0,SOIHOIQ12A8C138593,1
06b1ab3a34a171159aa8d76cb3bfb8da17a5a4c0,SOMLMKI12A81C204BC,6
