user_id,song_id,play_count
01e9b186c6083e2bf05b8bb0c76e41bb1a698b88,SOVTLQW12AB0186641,1
01e9b186c6083e2bf05b8bb0c76e41bb1a698b88,SOJUEFU12AC3DF97C2,2
01e9b186c6083e2bf05b8bb0c76e41bb1a698b88,SOHFDJF12A8C136368,1
01e9b186c6083e2bf05b8bb0c76e41bb1a698b88,SODXQBE12A6701C80C,1
01e9b186c6083e2bf05b8bb0c76e41bb1a698b88,SOEMYLD12AB017F4DD,1
01e9b186c6083e2bf05b8bb0c76e41bb1a698b88,SOKASDY12AB017DDD2,1
01e9b186c6083e2bf05b8bb0c76e41bb1a698b88,SOWUDDB12A6D4FAC05,10
01e9b186c6083e2bf05b8bb0c76e41bb1a698b88,SOLANPM12AC46895E0,2
01e9b186c6083e2bf05b8bb0c76e41bb1a698b88,SOAOAWR12A58A7B7BE,1
01e9b186c6083e2bf05b8bb0c76e41bb1a698b88,SOYJYFW12A8C130E52,1
01e9b186c6083e2bf05b8bb0c76e41bb1a698b88,SOYCGVD12AF729F8C2,1
01e9b186c6083e2bf05b8bb0c76e41bb1a698b88,SOIDMXU12AC468CB07,3
01e9b186c6083e2bf05b8bb0c76e41bb1a698b88,SOWPRDO12A8BEEEB45,2
01e9b186c6083e2bf05b8bb0c76e41bb1a698b88,SOUSTNJ12A6D4F9201,5
01e9b186c6083e2bf05b8bb0c76e41bb1a698b88,SOLMFRF12AB017E1AE,5
01e9b186c6083e2bf05b8bb0c76e41bb1a698b88,SOIAODZ12AB017D862,10
01e9b186c6083e2bf05b8bb0c76e41bb1a698b88,SOGXNOT12AB0187395,5
01e9b186c6083e2bf05b8bb0c76e41bb1a698b88,SOMTSQN12A6D4F6ABE,2
01e9b186c6083e2bf05b8bb0c76e41bb1a698b88,SOGVZXW12A6D223A74,15
01e9b186c6083e2bf05b8bb0c76e41bb1a698b88,SOHEMBB12A6701E907,1
01e9b186c6083e2bf05b8bb0c76e41bb1a698b88,SOLTQSI12A6D4F5A10,1
01e9b186c6083e2bf05b8bb0c76e41bb1a698b88,SOWGXOP12A6701E93A,1
0f0312f62b07978c18279fe0ecfb18079d14fc6f,SOUTICS12A8C13C96C,1
0f0312f62b07978c18279fe0ecfb18079d14fc6f,SODYMIJ12AB018C2D5,1
0f0312f62b07978c18279fe0ecfb18079d14fc6f,SOBONKR12A58A7A7E0,1
