user_id,song_id,play_count
01a8cd798b7c78a5da379c8ccc96a5aeeba3f28f,SOLIVXX12A6D4F7950,1
01a8cd798b7c78a5da379c8ccc96a5aeeba3f28f,SOKDBWF12A6701F0C9,1
01a8cd798b7c78a5da379c8ccc96a5aeeba3f28f,SOZAZZK12A6701F98D,1
01a8cd798b7c78a5da379c8ccc96a5aeeba3f28f,SOBJKIJ12A6701DE09,1
01a8cd798b7c78a5da379c8ccc96a5aeeba3f28f,SOKPSVG12A58A7A90C,1
01a8cd798b7c78a5da379c8ccc96a5aeeba3f28f,SOVYKSY12A8C13E4BA,1
05fa4a554bfe279eac4b4bc95eacb4cd668e6ead,SOLRGNF12AB0187CF4,12
05fa4a554bfe279eac4b4bc95eacb4cd668e6ead,SOVPAVU12AB018B82A,14
05fa4a554bfe279eac4b4bc95eacb4cd668e6ead,SOYXMEJ12A8AE47E17,12
05fa4a554bfe279eac4b4bc95eacb4cd668e6ead,SOMGVYU12A8C1314FF,40
05fa4a554bfe279eac4b4bc95eacb4cd668e6ead,SOUBDZE12A6701F2DA,13
05fa4a554bfe279eac4b4bc95eacb4cd668e6ead,SOEIYRR12A6701F2D6,19
08fdf7d0f50b4ec4deab5e89aef965edf4f33878,SOHPLLQ12A81C217A7,5
08fdf7d0f50b4ec4deab5e89aef965edf4f33878,SOCGFSH12A81C238C6,1
08fdf7d0f50b4ec4deab5e89aef965edf4f33878,SOJSTYO12A8C13F200,1
08fdf7d0f50b4ec4deab5e89aef965edf4f33878,SOCMHES12AB0186FCF,3
08fdf7d0f50b4ec4deab5e89aef965edf4f33878,SOBUHQI12A6D4F7195,1
08fdf7d0f50b4ec4deab5e89aef965edf4f33878,SOJDNUX12A8C142984,1
08fdf7d0f50b4ec4deab5e89aef965edf4f33878,SOEWTBE12A58A7E7C2,2
08fdf7d0f50b4ec4deab5e89aef965edf4f33878,SOKNIRT12AB01834AC,1
08fdf7d0f50b4ec4deab5e89aef965edf4f33878,SOIKAML12A6D4F8A8F,5
08fdf7d0f50b4ec4deab5e89aef965edf4f33878,SOKQZYZ12A58A7767E,1
08fdf7d0f50b4ec4deab5e89aef965edf4f33878,SOGAGAT12A6D4FAF3D,1
08fdf7d0f50b4ec4deab5e89aef965edf4f33878,SOLQXDJ12AB0182E47,6
08fdf7d0f50b4ec4deab5e89aef965edf4f33878,SOCOLZI12A6D4F6D00,1
08fdf7d0f50b4ec4deab5e89aef965edf4f33878,SOHCJMA12A8C13F05F,5
