user_id,song_id,play_count
01bfad1ec3298a476f9148a86c7ed315b642a7df,SONBLCG12A8AE46347,2
01bfad1ec3298a476f9148a86c7ed315b642a7df,SOAWHIL12AB018697D,1
01bfad1ec3298a476f9148a86c7ed315b642a7df,SOLLDVS12AB0183835,2
01bfad1ec3298a476f9148a86c7ed315b642a7df,SOMWQAU12A8C134C87,1
01bfad1ec3298a476f9148a86c7ed315b642a7df,SOKGXCA12AB0185267,1
01bfad1ec3298a476f9148a86c7ed315b642a7df,SOVLWJL12AB01814D2,1
01bfad1ec3298a476f9148a86c7ed315b642a7df,SOIBGJL12A8C13A782,1
01bfad1ec3298a476f9148a86c7ed315b642a7df,SOLAUOW12A8C13A400,1
01bfad1ec3298a476f9148a86c7ed315b642a7df,SOUHSXQ12AB018696B,1
01bfad1ec3298a476f9148a86c7ed315b642a7df,SONXLYZ12A8C136FE8,1
01bfad1ec3298a476f9148a86c7ed315b642a7df,SOVUEPD12A8C13F8D7,1
01bfad1ec3298a476f9148a86c7ed315b642a7df,SOJACCZ12A8C135FB4,16
01bfad1ec3298a476f9148a86c7ed315b642a7df,SOWDDRW12AF72A4AA7,5
01bfad1ec3298a476f9148a86c7ed315b642a7df,SOKRDMX12A58A80303,1
01bfad1ec3298a476f9148a86c7ed315b642a7df,SOJFKOY12AB018AB17,1
01bfad1ec3298a476f9148a86c7ed315b642a7df,SOPCWRO12AF729A8E5,2
01bfad1ec3298a476f9148a86c7ed315b642a7df,SOTORLC12A8AE47F70,5
01bfad1ec3298a476f9148a86c7ed315b642a7df,SOULBNJ12AB01851E9,1
01bfad1ec3298a476f9148a86c7ed315b642a7df,SONHWNY12AB01836D7,1
01bfad1ec3298a476f9148a86c7ed315b642a7df,SOATQYE12A6D4F8167,1
01bfad1ec3298a476f9148a86c7ed315b642a7df,SOVMCAR12AF72A1268,1
01bfad1ec3298a476f9148a86c7ed315b642a7df,SOQDBYX12AB0182E7F,1
01bfad1ec3298a476f9148a86c7ed315b642a7df,SOBQNJU12A58A7D823,2
01bfad1ec3298a476f9148a86c7ed315b642a7df,SODDGPE12A8C13CA72,1
01bfad1ec3298a476f9148a86c7ed315b642a7df,SOSQMCD12A67AD9E62,1
01bfad1ec3298a476f9148a86c7ed315b642a7df,SOOUEJQ12AB018349E,5
01bfad1ec3298a476f9148a86c7ed315b642a7df,SOORHPF12A6701F85D,1
01bfad1ec3298a476f9148a86c7ed315b642a7df,SOYEJKC12A8C136E3D,3
01bfad1ec3298a476f9148a86c7ed315b642a7df,SOTCDXN12AB01876A1,1
01bfad1ec3298a476f9148a86c7ed315b642a7df,SOBUFXU12A8C14549E,5
01bfad1ec3298a476f9148a86c7ed315b642a7df,SOTXOPB12A81C22142,1
01bfad1ec3298a476f9148a86c7ed315b642a7df,SOJXRQY12B0B80AF75,1
01bfad1ec3298a476f9148a86c7ed315b642a7df,SOPJFGR12AB01885CE,1
01bfad1ec3298a476f9148a86c7ed315b642a7df,SOPHKZL12A8C13EB11,5
01bfad1ec3298a476f9148a86c7ed315b642a7df,SOILGVO12AF72A5CC0,1
01bfad1ec3298a476f9148a86c7ed315b642a7df,SOPKBTA12AB0186956,1
01bfad1ec3298a476f9148a86c7ed315b642a7df,SOOTEAB12A67ADF7E9,1
01bfad1ec3298a476f9148a86c7ed315b642a7df,SOHNINR12AB01861CA,1
000ecb4f239a7357b25e2500da9df9398ab9b594,SOTXDPH12A81C2245A,1
000ecb4f239a7357b25e2500da9df9398ab9b594,SOWZGSU12A6D4FB44D,2
000ecb4f239a7357b25e2500da9df9398ab9b594,SOWJSCF12A67ADA0CA,1
000ecb4f239a7357b25e2500da9df9398ab9b594,SOQPCPQ12A8C143935,1
000ecb4f239a7357b25e2500da9df9398ab9b594,SOQTNLY12A8C13B6FE,1
01d08cad56e07b173ecd355b5ff9f5f1b1d46737,SOMXQGH12A8C13CBEF,2
01d08cad56e07b173ecd355b5ff9f5f1b1d46737,SOSBKKN12A8C1384B4,2
01d08cad56e07b173ecd355b5ff9f5f1b1d46737,SOABJBU12A8C13F63F,1
01d08cad56e07b173ecd355b5ff9f5f1b1d46737,SOPZVSB12A8C13E2EF,1
01d08cad56e07b173ecd355b5ff9f5f1b1d46737,SONNNEH12AB01827DE,1
01d08cad56e07b173ecd355b5ff9f5f1b1d46737,SOFZVOT12A8C1408E9,1
01d08cad56e07b173ecd355b5ff9f5f1b1d46737,SODEOCO12A6701E922,1
00cdaf2260a3df653c455d384db736216ce29d9c,SOUEWXS12A6D4FCC6F,1
00cdaf2260a3df653c455d384db736216ce29d9c,SOWRCYH12A58A7C559,1
00cdaf2260a3df653c455d384db736216ce29d9c,SOXAWTK12A6D4FCC42,1
00cdaf2260a3df653c455d384db736216ce29d9c,SOEUBTV12AB0182AF1,21
00cdaf2260a3df653c455d384db736216ce29d9c,SOAUBGU12A6701C57A,1
00cdaf2260a3df653c455d384db736216ce29d9c,SOEMUXL12A58A7B848,1
00cdaf2260a3df653c455d384db736216ce29d9c,SOWEJXA12A6701C574,3
00cdaf2260a3df653c455d384db736216ce29d9c,SONYKBK12AB018808D,4
00cdaf2260a3df653c455d384db736216ce29d9c,SOFGHSW12A6D4F93A2,1
00cdaf2260a3df653c455d384db736216ce29d9c,SOVSLPK12A6D4F9DC0,2
00cdaf2260a3df653c455d384db736216ce29d9c,SOGGTOD12A6701C578,2
00cdaf2260a3df653c455d384db736216ce29d9c,SOTGOVG12A6701C573,1
00cdaf2260a3df653c455d384db736216ce29d9c,SOVVRDZ12A6701C577,2
00cdaf2260a3df653c455d384db736216ce29d9c,SORBBFV12AB017D710,2
00cdaf2260a3df653c455d384db736216ce29d9c,SOUKJBT12A6701C4D6,1
00cdaf2260a3df653c455d384db736216ce29d9c,SOSGEGU12AB018188A,5
00cdaf2260a3df653c455d384db736216ce29d9c,SONIIGT12A58A78884,1
00cdaf2260a3df653c455d384db736216ce29d9c,SOBKLTU12A58A7FB77,3
00cdaf2260a3df653c455d384db736216ce29d9c,SOIJIGK12A8C144BE6,9
00cdaf2260a3df653c455d384db736216ce29d9c,SOMJPGK12A6D4F9909,4
