user_id,song_id,play_count
01a8cd798b7c78a5da379c8ccc96a5aeeba3f28f,SOLIVXX12A6D4F7950,1
01a8cd798b7c78a5da379c8ccc96a5aeeba3f28f,SOKDBWF12A6701F0C9,1
01a8cd798b7c78a5da379c8ccc96a5aeeba3f28f,SOZAZZK12A6701F98D,1
01a8cd798b7c78a5da379c8ccc96a5aeeba3f28f,SOBJKIJ12A6701DE09,1
01a8cd798b7c78a5da379c8ccc96a5aeeba3f28f,SOKPSVG12A58A7A90C,1
01a8cd798b7c78a5da379c8ccc96a5aeeba3f28f,SOVYKSY12A8C13E4BA,1
002fb9ded94ca360f938999ff69ef87b21aebe7a,SOXMTCY12A67AD8139,10
002fb9ded94ca360f938999ff69ef87b21aebe7a,SOIBSPD12AAA8C663A,5
002fb9ded94ca360f938999ff69ef87b21aebe7a,SOFTTSD12A81C219CC,5
002fb9ded94ca360f938999ff69ef87b21aebe7a,SOEVGMG12AB01816BF,5
002fb9ded94ca360f938999ff69ef87b21aebe7a,SOLXRGJ12A8C13AE91,5
017bb1b8e8753cea29c7f40be6ab63841bc8cd98,SOUNJIO12AB0181339,2
017bb1b8e8753cea29c7f40be6ab63841bc8cd98,SOFCEJR12AB01889D4,1
017bb1b8e8753cea29c7f40be6ab63841bc8cd98,SOCHFGE12AF72A586E,1
017bb1b8e8753cea29c7f40be6ab63841bc8cd98,SOYBFFV12AB0186D50,1
017bb1b8e8753cea29c7f40be6ab63841bc8cd98,SOBSTWJ12A6701CFDE,2
017bb1b8e8753cea29c7f40be6ab63841bc8cd98,SOOXLGD12A6701CFE2,1
017bb1b8e8753cea29c7f40be6ab63841bc8cd98,SOMLLNT12AB01845C3,1
017bb1b8e8753cea29c7f40be6ab63841bc8cd98,SOJWLHK12A6D4FE328,1
017bb1b8e8753cea29c7f40be6ab63841bc8cd98,SOYWCLA12AB017AF19,1
017bb1b8e8753cea29c7f40be6ab63841bc8cd98,SONCTMB12AC468721D,3
017bb1b8e8753cea29c7f40be6ab63841bc8cd98,SOWOAXK12A6310D81F,2
017bb1b8e8753cea29c7f40be6ab63841bc8cd98,SOARYZA12A6D4FAB9B,1
017bb1b8e8753cea29c7f40be6ab63841bc8cd98,SOPJPMB12A8AE4862B,8
017bb1b8e8753cea29c7f40be6ab63841bc8cd98,SONMANF12A8C135E07,3
017bb1b8e8753cea29c7f40be6ab63841bc8cd98,SOEPZQS12A8C1436C7,1
017bb1b8e8753cea29c7f40be6ab63841bc8cd98,SOBJHLJ12A6D4FB675,1
