user_id,song_id,play_count
01544f0766a04549d44cb2a5c7b964841dd81710,SOSDIIE12A6D4F8DA7,25
01544f0766a04549d44cb2a5c7b964841dd81710,SORIQID12AF72A1CA9,1
01544f0766a04549d44cb2a5c7b964841dd81710,SOFGJCW12AF72A812D,1
01544f0766a04549d44cb2a5c7b964841dd81710,SOLHAAI12AB0183D5B,1
01544f0766a04549d44cb2a5c7b964841dd81710,SOZBAEJ12A58A77C8F,6
01544f0766a04549d44cb2a5c7b964841dd81710,SOBPPNQ12A8C143AF6,1
003608a4c45775654a0b182ee09cdc5067fa769d,SOIBNKE12AB0181BB6,1
003608a4c45775654a0b182ee09cdc5067fa769d,SOPLJDD12AAF3B2C27,1
003608a4c45775654a0b182ee09cdc5067fa769d,SOZJFHD12AB0181BE2,1
003608a4c45775654a0b182ee09cdc5067fa769d,SOMOMPR12AB018B3D4,1
003608a4c45775654a0b182ee09cdc5067fa769d,SOAVGOD12A6D4F7783,1
003608a4c45775654a0b182ee09cdc5067fa769d,SODJMFK12AAF3B2C79,1
003608a4c45775654a0b182ee09cdc5067fa769d,SOVCODE12A67ADBA03,1
003608a4c45775654a0b182ee09cdc5067fa769d,SOBPOWU12AAF3B47A8,1
01cae816e7e21479ec470e1ffbc8e2c0e3f8064c,SOHKJWA12A67AD8700,20
01cae816e7e21479ec470e1ffbc8e2c0e3f8064c,SOILFUU12AB017C75F,119
01cae816e7e21479ec470e1ffbc8e2c0e3f8064c,SOTVMLE12AB018168E,24
01cae816e7e21479ec470e1ffbc8e2c0e3f8064c,SOEBLWI12AB017F122,1
01cae816e7e21479ec470e1ffbc8e2c0e3f8064c,SOSXLTC12AF72A7F54,1
01cae816e7e21479ec470e1ffbc8e2c0e3f8064c,SOBNLQK12A8C131F2E,49
01cae816e7e21479ec470e1ffbc8e2c0e3f8064c,SOBONKR12A58A7A7E0,1
006f3e24c7299184ac3608b0fc439146ca8cd174,SOVWBYM12A6D4F8A22,12
006f3e24c7299184ac3608b0fc439146ca8cd174,SOTBQCY12A6D4F9E32,1
006f3e24c7299184ac3608b0fc439146ca8cd174,SOCJCVE12A8C13CDDB,1
006f3e24c7299184ac3608b0fc439146ca8cd174,SOPBFHP12A8C131F30,4
006f3e24c7299184ac3608b0fc439146ca8cd174,SONJVWU12AB01841AE,3
006f3e24c7299184ac3608b0fc439146ca8cd174,SOFGIOB12A6701E32E,2
006f3e24c7299184ac3608b0fc439146ca8cd174,SOQZOKD12AF72A7499,1
006f3e24c7299184ac3608b0fc439146ca8cd174,SOTGOVG12A6701C573,1
006f3e24c7299184ac3608b0fc439146ca8cd174,SOAUTCU12A8C1434D0,1
006f3e24c7299184ac3608b0fc439146ca8cd174,SOZUPDR12A8C137FB6,1
006f3e24c7299184ac3608b0fc439146ca8cd174,SOQQXKG12A6701C4D6,1
006f3e24c7299184ac3608b0fc439146ca8cd174,SOJWJRF12A6701C572,1
006f3e24c7299184ac3608b0fc439146ca8cd174,SOTFAUY12AB017D5D9,3
006f3e24c7299184ac3608b0fc439146ca8cd174,SOPUWBB12A6BD56765,2
006f3e24c7299184ac3608b0fc439146ca8cd174,SOPRNPU12A8C13C7E4,1
006f3e24c7299184ac3608b0fc439146ca8cd174,SOCOKPW12AF72A3CA5,1
006f3e24c7299184ac3608b0fc439146ca8cd174,SOGNDMR12A8C13C7B5,1
006f3e24c7299184ac3608b0fc439146ca8cd174,SOOXQEJ12AB0188883,1
006f3e24c7299184ac3608b0fc439146ca8cd174,SOQOXDM12A8C137FB0,1
006f3e24c7299184ac3608b0fc439146ca8cd174,SOFJALA12AF72A3234,1
006f3e24c7299184ac3608b0fc439146ca8cd174,SOAAUDN12AAF3B599F,3
006f3e24c7299184ac3608b0fc439146ca8cd174,SOKHMKE12AAF3B2A3E,3
006f3e24c7299184ac3608b0fc439146ca8cd174,SODAJJX12AB018A4F2,6
006f3e24c7299184ac3608b0fc439146ca8cd174,SOQUYUL12AB018283A,1
006f3e24c7299184ac3608b0fc439146ca8cd174,SOCLMQV12AB0184032,2
006f3e24c7299184ac3608b0fc439146ca8cd174,SOKRFEJ12AAF3B15AD,2
006f3e24c7299184ac3608b0fc439146ca8cd174,SOOVFYS12A81C23135,1
006f3e24c7299184ac3608b0fc439146ca8cd174,SOSFUQL12AB017D0F3,3
006f3e24c7299184ac3608b0fc439146ca8cd174,SOVRSXR12A6D4F3E3F,1
006f3e24c7299184ac3608b0fc439146ca8cd174,SOIDBFV12A58A7AAA3,2
006f3e24c7299184ac3608b0fc439146ca8cd174,SONHWUN12AC468C014,1
006f3e24c7299184ac3608b0fc439146ca8cd174,SOVTGFD12AB018F808,2
006f3e24c7299184ac3608b0fc439146ca8cd174,SOCLQES12A58A7BB1D,1
0153c83ab8a223419e760e3ea6d963297472cce0,SOJSUIS12A8C13BDC4,1
0153c83ab8a223419e760e3ea6d963297472cce0,SOFQAEO12A6D4F9F4F,1
0153c83ab8a223419e760e3ea6d963297472cce0,SOEWCFR12A6D4FA265,1
0153c83ab8a223419e760e3ea6d963297472cce0,SOWYSKH12AF72A303A,1
0153c83ab8a223419e760e3ea6d963297472cce0,SONNNJI12A6D4F77E5,1
0153c83ab8a223419e760e3ea6d963297472cce0,SORKPVE12A81C20227,1
0153c83ab8a223419e760e3ea6d963297472cce0,SOFTLRI12A8C135B55,1
0153c83ab8a223419e760e3ea6d963297472cce0,SOSURCH12A6D4F7C54,7
0153c83ab8a223419e760e3ea6d963297472cce0,SOAAVNU12A6D4F65BA,2
010478cfa3cb4db025ba1070e7b1596037f8313c,SOYYBNS12AB01843AE,1
010478cfa3cb4db025ba1070e7b1596037f8313c,SOAURTN12AB018A51F,1
010478cfa3cb4db025ba1070e7b1596037f8313c,SOWLMCT12AB018383E,1
010478cfa3cb4db025ba1070e7b1596037f8313c,SORVBEQ12A8C133D6B,1
010478cfa3cb4db025ba1070e7b1596037f8313c,SOBZIYY12A8C13C11D,1
010478cfa3cb4db025ba1070e7b1596037f8313c,SOMVUAM12A8C14416D,1
0088bbf8870349910bc13612ac74384397d01f16,SOTHHRD12AB0185A80,1
0088bbf8870349910bc13612ac74384397d01f16,SOFCWDS12AB0182B60,1
0088bbf8870349910bc13612ac74384397d01f16,SOPICCK12B0B809148,3
0088bbf8870349910bc13612ac74384397d01f16,SOYFTNC12A58A7BA39,1
0088bbf8870349910bc13612ac74384397d01f16,SOFMVLW12AB0182B15,1
0088bbf8870349910bc13612ac74384397d01f16,SOJTACC12A58A7EC7C,1
0088bbf8870349910bc13612ac74384397d01f16,SOMLGYJ12AB018B89E,2
0088bbf8870349910bc13612ac74384397d01f16,SOKBCHC12AB0185A63,1
0088bbf8870349910bc13612ac74384397d01f16,SONFNNN12AB0185A58,1
0088bbf8870349910bc13612ac74384397d01f16,SOOZISU12AB01869FB,1
0088bbf8870349910bc13612ac74384397d01f16,SOQDZTE12A6D4F7676,2
0088bbf8870349910bc13612ac74384397d01f16,SOSKOFY12AB0185A71,1
0088bbf8870349910bc13612ac74384397d01f16,SOZIIHW12AB0189AFA,2
0088bbf8870349910bc13612ac74384397d01f16,SOKYVVZ12A8C13CC1F,3
0088bbf8870349910bc13612ac74384397d01f16,SOYCTSV12A6D4FB43C,1
0088bbf8870349910bc13612ac74384397d01f16,SOVALQH12AB0189114,3
0088bbf8870349910bc13612ac74384397d01f16,SOJYMBF12A58A7E245,2
00d1b950c2ac44221388a9c6065c3a676f1ee36b,SOEHMKZ12A58A7DF45,1
00d1b950c2ac44221388a9c6065c3a676f1ee36b,SOPPKUG12A8C132E6E,1
00d1b950c2ac44221388a9c6065c3a676f1ee36b,SOLWRQM12AB0184C86,1
00d1b950c2ac44221388a9c6065c3a676f1ee36b,SODTJFU12B0B80C9BE,1
00d1b950c2ac44221388a9c6065c3a676f1ee36b,SOSXRBR12AB017C294,1
