user_id,song_id,play_count
01b6721d750ada667eee05416275c4ffcce8fb08,SOJNLPB12A8C144E24,1
01b6721d750ada667eee05416275c4ffcce8fb08,SOEWPWC12A6310D911,1
01b6721d750ada667eee05416275c4ffcce8fb08,SOBQNJE12A6310E268,2
01b6721d750ada667eee05416275c4ffcce8fb08,SOJBZVF12AC3DF5728,4
01b6721d750ada667eee05416275c4ffcce8fb08,SOGWRTW12A8C137876,1
01b6721d750ada667eee05416275c4ffcce8fb08,SOJDPNR12A8C13C7AE,2
01b6721d750ada667eee05416275c4ffcce8fb08,SOZDIGV12A8C13A9DA,2
01b6721d750ada667eee05416275c4ffcce8fb08,SOSRKMU12A58A7D782,1
01b6721d750ada667eee05416275c4ffcce8fb08,SOIMYPA12AB018FB06,1
01b6721d750ada667eee05416275c4ffcce8fb08,SOWTORN12A8C142DA1,1
01b6721d750ada667eee05416275c4ffcce8fb08,SOEQJBS12A8AE475A4,2
01464e5516afd91cd260f05dc74d9a5c78ff1bad,SOLQGKC12A8C14573A,4
01464e5516afd91cd260f05dc74d9a5c78ff1bad,SOSJWLM12AB01850AF,4
01464e5516afd91cd260f05dc74d9a5c78ff1bad,SOOSUSN12A6701CC3F,1
01464e5516afd91cd260f05dc74d9a5c78ff1bad,SOKIKVW12A67ADC77E,1
01464e5516afd91cd260f05dc74d9a5c78ff1bad,SOTWCDE12AB018909C,4
01464e5516afd91cd260f05dc74d9a5c78ff1bad,SOKLELE12AF72A7320,1
01464e5516afd91cd260f05dc74d9a5c78ff1bad,SOTFFSE12A8C141DC5,1
01464e5516afd91cd260f05dc74d9a5c78ff1bad,SOLVSWA12AF72A2C5F,7
01464e5516afd91cd260f05dc74d9a5c78ff1bad,SOSJMMC12A81C23722,5
00347bf5909cc60f78f7b8febd33c9900f61c33c,SORUPKQ12A8C133063,1
00347bf5909cc60f78f7b8febd33c9900f61c33c,SOHXKKN12A8151DCDF,1
00347bf5909cc60f78f7b8febd33c9900f61c33c,SOEQREK12A58A78DB1,1
00347bf5909cc60f78f7b8febd33c9900f61c33c,SOSZESM12AB01810BF,1
00347bf5909cc60f78f7b8febd33c9900f61c33c,SODMHWN12AB0189C66,1
00347bf5909cc60f78f7b8febd33c9900f61c33c,SOKODKD12AB0189FEC,1
00347bf5909cc60f78f7b8febd33c9900f61c33c,SOALVDS12A8C13A389,1
00347bf5909cc60f78f7b8febd33c9900f61c33c,SOPWVTH12AB01843CE,1
00347bf5909cc60f78f7b8febd33c9900f61c33c,SOREFEK12AB017FE96,1
00347bf5909cc60f78f7b8febd33c9900f61c33c,SOEOXUK12AB0188423,1
00347bf5909cc60f78f7b8febd33c9900f61c33c,SOUFWFG12AC9072C7E,1
00347bf5909cc60f78f7b8febd33c9900f61c33c,SOBGLBX12A8C13AE8E,1
00347bf5909cc60f78f7b8febd33c9900f61c33c,SOTSKVY12AB0188422,1
00347bf5909cc60f78f7b8febd33c9900f61c33c,SOCBNYL12A8C13404D,1
00347bf5909cc60f78f7b8febd33c9900f61c33c,SOYXCKH12A58A7997B,1
00347bf5909cc60f78f7b8febd33c9900f61c33c,SOMHEVM12A58A80951,1
0154e461528353e76871382fccf3b2b7ebc0662e,SOLRBSH12AB018AE7B,1
0154e461528353e76871382fccf3b2b7ebc0662e,SOVRIPE12A6D4FEA19,1
0154e461528353e76871382fccf3b2b7ebc0662e,SODKEEX12A6701F7C8,1
0154e461528353e76871382fccf3b2b7ebc0662e,SOKPSFX12A58A7B5CF,6
0154e461528353e76871382fccf3b2b7ebc0662e,SOSNIVS12A6D4F7DF1,1
0154e461528353e76871382fccf3b2b7ebc0662e,SOBBZPM12AB017DF4B,2
0154e461528353e76871382fccf3b2b7ebc0662e,SOOQSLB12A81C200EF,7
0154e461528353e76871382fccf3b2b7ebc0662e,SOCHPTV12A6BD53113,3
0154e461528353e76871382fccf3b2b7ebc0662e,SOWTXSE12AB0188064,2
0154e461528353e76871382fccf3b2b7ebc0662e,SOAODHY12A8C13C8B5,1
0154e461528353e76871382fccf3b2b7ebc0662e,SOXKXJG12A6D4FA272,1
0154e461528353e76871382fccf3b2b7ebc0662e,SOZWLHR12A8C13F211,1
0154e461528353e76871382fccf3b2b7ebc0662e,SODGQFH12A8C138AB4,1
0154e461528353e76871382fccf3b2b7ebc0662e,SOUOMDR12A8AE48E95,1
0154e461528353e76871382fccf3b2b7ebc0662e,SOLHDIZ12A8C140E7B,1
