user_id,song_id,play_count,user_index,song_index
01a8cd798b7c78a5da379c8ccc96a5aeeba3f28f,SOLIVXX12A6D4F7950,1,7823.0,2940.0
01a8cd798b7c78a5da379c8ccc96a5aeeba3f28f,SOKDBWF12A6701F0C9,1,7823.0,1444.0
01a8cd798b7c78a5da379c8ccc96a5aeeba3f28f,SOZAZZK12A6701F98D,1,7823.0,3276.0
01a8cd798b7c78a5da379c8ccc96a5aeeba3f28f,SOBJKIJ12A6701DE09,1,7823.0,21001.0
01a8cd798b7c78a5da379c8ccc96a5aeeba3f28f,SOKPSVG12A58A7A90C,1,7823.0,32329.0
01a8cd798b7c78a5da379c8ccc96a5aeeba3f28f,SOVYKSY12A8C13E4BA,1,7823.0,5289.0
05fa4a554bfe279eac4b4bc95eacb4cd668e6ead,SOLRGNF12AB0187CF4,12,8020.0,43.0
05fa4a554bfe279eac4b4bc95eacb4cd668e6ead,SOVPAVU12AB018B82A,14,8020.0,2562.0
05fa4a554bfe279eac4b4bc95eacb4cd668e6ead,SOYXMEJ12A8AE47E17,12,8020.0,1341.0
05fa4a554bfe279eac4b4bc95eacb4cd668e6ead,SOMGVYU12A8C1314FF,40,8020.0,62.0
05fa4a554bfe279eac4b4bc95eacb4cd668e6ead,SOUBDZE12A6701F2DA,13,8020.0,43038.0
05fa4a554bfe279eac4b4bc95eacb4cd668e6ead,SOEIYRR12A6701F2D6,19,8020.0,24757.0
08fdf7d0f50b4ec4deab5e89aef965edf4f33878,SOHPLLQ12A81C217A7,5,3493.0,8604.0
08fdf7d0f50b4ec4deab5e89aef965edf4f33878,SOCGFSH12A81C238C6,1,3493.0,1581.0
08fdf7d0f50b4ec4deab5e89aef965edf4f33878,SOJSTYO12A8C13F200,1,3493.0,188.0
08fdf7d0f50b4ec4deab5e89aef965edf4f33878,SOCMHES12AB0186FCF,3,3493.0,305.0
08fdf7d0f50b4ec4deab5e89aef965edf4f33878,SOBUHQI12A6D4F7195,1,3493.0,2220.0
08fdf7d0f50b4ec4deab5e89aef965edf4f33878,SOJDNUX12A8C142984,1,3493.0,4656.0
08fdf7d0f50b4ec4deab5e89aef965edf4f33878,SOEWTBE12A58A7E7C2,2,3493.0,357.0
08fdf7d0f50b4ec4deab5e89aef965edf4f33878,SOKNIRT12AB01834AC,1,3493.0,14638.0
08fdf7d0f50b4ec4deab5e89aef965edf4f33878,SOIKAML12A6D4F8A8F,5,3493.0,4625.0
08fdf7d0f50b4ec4deab5e89aef965edf4f33878,SOKQZYZ12A58A7767E,1,3493.0,756.0
08fdf7d0f50b4ec4deab5e89aef965edf4f33878,SOGAGAT12A6D4FAF3D,1,3493.0,835.0
08fdf7d0f50b4ec4deab5e89aef965edf4f33878,SOLQXDJ12AB0182E47,6,3493.0,1450.0
08fdf7d0f50b4ec4deab5e89aef965edf4f33878,SOCOLZI12A6D4F6D00,1,3493.0,4324.0
08fdf7d0f50b4ec4deab5e89aef965edf4f33878,SOHCJMA12A8C13F05F,5,3493.0,6097.0
11e93f5889531e0d78e3012bab7d8aa040f2e312,SOVMADB12A8C137B96,6,4931.0,720.0
11e93f5889531e0d78e3012bab7d8aa040f2e312,SOBWWDF12AF72A4828,1,4931.0,21699.0
