user_id,song_id,play_count,user_index,song_index
01544f0766a04549d44cb2a5c7b964841dd81710,SOSDIIE12A6D4F8DA7,25,7812.0,40899.0
01544f0766a04549d44cb2a5c7b964841dd81710,SORIQID12AF72A1CA9,1,7812.0,16751.0
01544f0766a04549d44cb2a5c7b964841dd81710,SOFGJCW12AF72A812D,1,7812.0,258.0
01544f0766a04549d44cb2a5c7b964841dd81710,SOLHAAI12AB0183D5B,1,7812.0,33144.0
01544f0766a04549d44cb2a5c7b964841dd81710,SOZBAEJ12A58A77C8F,6,7812.0,48444.0
01544f0766a04549d44cb2a5c7b964841dd81710,SOBPPNQ12A8C143AF6,1,7812.0,5610.0
04b8eaef46241d101d2fdd413882d495e1b4e817,SODGVGW12AC9075A8D,1,9050.0,23.0
04b8eaef46241d101d2fdd413882d495e1b4e817,SOWVJGX12AB0185998,1,9050.0,5333.0
04b8eaef46241d101d2fdd413882d495e1b4e817,SOWQUNX12A58A7FF79,1,9050.0,45882.0
04b8eaef46241d101d2fdd413882d495e1b4e817,SOMIHYA12AB018DD37,8,9050.0,1454.0
04b8eaef46241d101d2fdd413882d495e1b4e817,SOOBYPW12AB018DD4A,4,9050.0,3809.0
0a54b35d410ca7051fa1f2e6703cba4a59bef462,SOTNEEA12A6D4F7F8D,20,9316.0,1003.0
0a54b35d410ca7051fa1f2e6703cba4a59bef462,SOQZOMP12A6D4FD39D,5,9316.0,1280.0
0a54b35d410ca7051fa1f2e6703cba4a59bef462,SOPUUQJ12AF72A5748,2,9316.0,1738.0
0a54b35d410ca7051fa1f2e6703cba4a59bef462,SOEGIYH12A6D4FC0E3,1,9316.0,6.0
0a54b35d410ca7051fa1f2e6703cba4a59bef462,SOLOCFZ12A8C13C78A,3,9316.0,6446.0
122db6bdada55286acab5dc2006a6ed21fc66bfe,SOFWTPV12A8C131960,4,6751.0,8368.0
122db6bdada55286acab5dc2006a6ed21fc66bfe,SOMXBFC12AB018AC71,4,6751.0,9419.0
122db6bdada55286acab5dc2006a6ed21fc66bfe,SOFEGST12A58A7D682,2,6751.0,291.0
122db6bdada55286acab5dc2006a6ed21fc66bfe,SOGZCOB12A8C14280E,4,6751.0,741.0
122db6bdada55286acab5dc2006a6ed21fc66bfe,SOJZATK12A6D4FAD0F,4,6751.0,14443.0
122db6bdada55286acab5dc2006a6ed21fc66bfe,SOPEFDW12AF72A1709,6,6751.0,1266.0
122db6bdada55286acab5dc2006a6ed21fc66bfe,SOFLRNC12AB0189124,1,6751.0,26092.0
122db6bdada55286acab5dc2006a6ed21fc66bfe,SOPPROJ12AB0184E18,4,6751.0,19.0
0ad9eb97e7ecdc488f866960609c4398687f0be1,SOWAIOL12A8C1447BE,2,5323.0,45185.0
0ad9eb97e7ecdc488f866960609c4398687f0be1,SORKUHX12A58A7AAFB,3,5323.0,40083.0
0ad9eb97e7ecdc488f866960609c4398687f0be1,SOQSYLG12A8C142400,2,5323.0,39318.0
0ad9eb97e7ecdc488f866960609c4398687f0be1,SOPMUMK12A8C13BA3F,2,5323.0,37908.0
0ad9eb97e7ecdc488f866960609c4398687f0be1,SOTTITO12A8C13BA38,3,5323.0,42718.0
0ad9eb97e7ecdc488f866960609c4398687f0be1,SOPSOQO12AC468AB80,2,5323.0,38156.0
0ad9eb97e7ecdc488f866960609c4398687f0be1,SOFPADZ12A8C13BA41,3,5323.0,26238.0
0ad9eb97e7ecdc488f866960609c4398687f0be1,SONYZEX12A8C13BA53,4,5323.0,36198.0
0ad9eb97e7ecdc488f866960609c4398687f0be1,SOEDVGC12A8C13C172,3,5323.0,24511.0
0ad9eb97e7ecdc488f866960609c4398687f0be1,SONCRBB12AB01890A7,1,5323.0,35230.0
0cf77d306c319728ea29a38d8f897289048de4c1,SOILFUU12AB017C75F,2,3193.0,198.0
0cf77d306c319728ea29a38d8f897289048de4c1,SOLCGBF12A58A7A025,4,3193.0,9140.0
0cf77d306c319728ea29a38d8f897289048de4c1,SOFGJCW12AF72A812D,1,3193.0,258.0
0cf77d306c319728ea29a38d8f897289048de4c1,SOZOWON12A67ADA091,1,3193.0,1345.0
0cf77d306c319728ea29a38d8f897289048de4c1,SOTJDDY12AB017DC5B,2,3193.0,2098.0
