user_id,song_id,play_count,user_index,song_index
0390e1440f3316fc696906b5d5c57994e1bfcac7,SOUWIWA12AC3DF484F,1,6333.0,17801.0
0390e1440f3316fc696906b5d5c57994e1bfcac7,SOQUGBY12A6D4F86D4,1,6333.0,39382.0
0390e1440f3316fc696906b5d5c57994e1bfcac7,SOHSUZG12A8C139410,7,6333.0,2323.0
0390e1440f3316fc696906b5d5c57994e1bfcac7,SOFWNUV12A8C1391C3,5,6333.0,5971.0
0390e1440f3316fc696906b5d5c57994e1bfcac7,SOUCQQQ12A8151BE10,1,6333.0,43094.0
0390e1440f3316fc696906b5d5c57994e1bfcac7,SODSIZM12A6D4FC97F,1,6333.0,12392.0
0390e1440f3316fc696906b5d5c57994e1bfcac7,SOGKPIR12A6D4F83F9,2,6333.0,13280.0
0390e1440f3316fc696906b5d5c57994e1bfcac7,SOBSLVH12A8C131F38,12,6333.0,304.0
14d4912923b80800b6b10e66a6808867b31855c3,SODPCMA12A6D4FC1E8,1,6161.0,4381.0
14d4912923b80800b6b10e66a6808867b31855c3,SOTJPUL12A8C133126,1,6161.0,3996.0
14d4912923b80800b6b10e66a6808867b31855c3,SOXLOQG12AF72A2D55,3,6161.0,96.0
14d4912923b80800b6b10e66a6808867b31855c3,SORNPBR12AB0185410,2,6161.0,5087.0
14d4912923b80800b6b10e66a6808867b31855c3,SOXEUDZ12A8C13145B,12,6161.0,800.0
14d4912923b80800b6b10e66a6808867b31855c3,SOSHVEI12AF729AF6B,1,6161.0,709.0
14d4912923b80800b6b10e66a6808867b31855c3,SOASXQD12AB018902F,3,6161.0,592.0
14d4912923b80800b6b10e66a6808867b31855c3,SOFKABN12A8AE476C6,3,6161.0,25.0
14d4912923b80800b6b10e66a6808867b31855c3,SOLPAZM12A58A7D4FE,2,6161.0,9213.0
09c7d8deb58adcd07aafd9efc47573ebc5197b47,SOJQQDA12AB01843C1,1,2825.0,4687.0
09c7d8deb58adcd07aafd9efc47573ebc5197b47,SOKVFVF12AF72A154A,17,2825.0,14726.0
09c7d8deb58adcd07aafd9efc47573ebc5197b47,SOFRQTD12A81C233C0,2,2825.0,0.0
09c7d8deb58adcd07aafd9efc47573ebc5197b47,SOKKMQR12A6D4F99B3,13,2825.0,32095.0
09c7d8deb58adcd07aafd9efc47573ebc5197b47,SOUBZPQ12A8C13629D,1,2825.0,640.0
09c7d8deb58adcd07aafd9efc47573ebc5197b47,SORVZMQ12A8C144F26,4,2825.0,40566.0
09c7d8deb58adcd07aafd9efc47573ebc5197b47,SOGUTHR12A6701FFB7,2,2825.0,1067.0
09c7d8deb58adcd07aafd9efc47573ebc5197b47,SOHGQYL12A8AE498A0,1,2825.0,6108.0
09c7d8deb58adcd07aafd9efc47573ebc5197b47,SOBVEYE12A6D4F4E1B,17,2825.0,21602.0
09c7d8deb58adcd07aafd9efc47573ebc5197b47,SONMMWS12A8C13AD45,11,2825.0,15586.0
09c7d8deb58adcd07aafd9efc47573ebc5197b47,SOLRGVL12A8C143BC3,2,2825.0,31.0
09c7d8deb58adcd07aafd9efc47573ebc5197b47,SOPDWWM12A8C137CC0,2,2825.0,37526.0
09c7d8deb58adcd07aafd9efc47573ebc5197b47,SORNZQX12A58A771FD,2,2825.0,6925.0
09c7d8deb58adcd07aafd9efc47573ebc5197b47,SOESBWM12A58A7D8D3,2,2825.0,3475.0
09c7d8deb58adcd07aafd9efc47573ebc5197b47,SONEWXX12AB0184941,17,2825.0,35333.0
09c7d8deb58adcd07aafd9efc47573ebc5197b47,SOEHWGF12A6D4F8B2B,1,2825.0,115.0
0888017c1a24effb0565c8a581ff862d6253e2cf,SOHVJGN12A8AE45717,2,4264.0,28995.0
0888017c1a24effb0565c8a581ff862d6253e2cf,SODLLYS12A8C13A96B,1,4264.0,118.0
0888017c1a24effb0565c8a581ff862d6253e2cf,SOUYJEV12A6D4F7465,4,4264.0,43996.0
0888017c1a24effb0565c8a581ff862d6253e2cf,SOMHOXK12AB018CB0D,1,4264.0,3753.0
0888017c1a24effb0565c8a581ff862d6253e2cf,SOSHGRA12A8AE465F4,3,4264.0,41063.0
0888017c1a24effb0565c8a581ff862d6253e2cf,SOHPTIB12A6D4F746D,2,4264.0,28739.0
0888017c1a24effb0565c8a581ff862d6253e2cf,SOPCTBB12AF72A1B64,1,4264.0,178.0
0888017c1a24effb0565c8a581ff862d6253e2cf,SODJWHY12A8C142CCE,1,4264.0,7.0
0888017c1a24effb0565c8a581ff862d6253e2cf,SOVGGSS12AB0180F74,1,4264.0,44317.0
0888017c1a24effb0565c8a581ff862d6253e2cf,SORWBTX12A6D4F746E,2,4264.0,40572.0
0888017c1a24effb0565c8a581ff862d6253e2cf,SORBLXW12A8AE465D3,5,4264.0,39693.0
0888017c1a24effb0565c8a581ff862d6253e2cf,SOSTONS12A6D4F7463,2,4264.0,41596.0
09631dfdc498169f8e3e3f7b076d6a79c9e0eb9e,SOLMKTS12A8AE46C27,2,5858.0,339.0
09631dfdc498169f8e3e3f7b076d6a79c9e0eb9e,SOJYBJZ12AB01801D0,1,5858.0,121.0
09631dfdc498169f8e3e3f7b076d6a79c9e0eb9e,SOWCBKV12AC90732A6,1,5858.0,133.0
09631dfdc498169f8e3e3f7b076d6a79c9e0eb9e,SODOWUC12AC9097E76,1,5858.0,88.0
09631dfdc498169f8e3e3f7b076d6a79c9e0eb9e,SOWKQYL12AB0183B15,1,5858.0,68.0
09631dfdc498169f8e3e3f7b076d6a79c9e0eb9e,SOOUDTH12A6D4F60A6,1,5858.0,578.0
09631dfdc498169f8e3e3f7b076d6a79c9e0eb9e,SOBPRGU12AB018DAB1,1,5858.0,1852.0
09631dfdc498169f8e3e3f7b076d6a79c9e0eb9e,SOGHOUY12A8C143CB9,1,5858.0,6013.0
09631dfdc498169f8e3e3f7b076d6a79c9e0eb9e,SOFRQTD12A81C233C0,1,5858.0,0.0
0dcb6675f906216646e1dc6baf2d5ffbca977b4d,SOHJOLH12A6310DFE5,2,5396.0,126.0
