user_id,song_id,play_count,user_index,song_index
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOLIXJW12A58A79D02,1,999.0,1244.0
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOWKZLV12A6D4F77C1,1,999.0,1325.0
0835fb5e69515f19d388c9f46eade28cdda65e3d,SORFVMQ12AB0184135,1,999.0,707.0
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOLZEED12A6D4FA8C9,1,999.0,200.0
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOOLPFK12A58A7BDE3,1,999.0,342.0
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOXUQFV12A6310D8AC,1,999.0,47085.0
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOMFBDA12A58A783EE,1,999.0,9318.0
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOJMTBN12A6701D160,1,999.0,1437.0
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOKTHPP12A8AE47F2A,1,999.0,1446.0
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOUOYKS12A8C13766E,1,999.0,43596.0
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOJIASI12A8C134536,1,999.0,30796.0
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOCAYDV12A81C22352,1,999.0,21934.0
0835fb5e69515f19d388c9f46eade28cdda65e3d,SORGRVL12A6310F105,1,999.0,3099.0
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOVDQOA12A6701F0C0,1,999.0,5252.0
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOCVUPC12A67AE0ED0,1,999.0,12126.0
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOZYCEH12A58A78135,1,999.0,19287.0
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOMRFHJ12A8C1334AB,1,999.0,9381.0
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOBOAFP12A8C131F36,1,999.0,18.0
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOQCIRO12A8C1369A8,1,999.0,2467.0
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOCTINI12A6D4F94F4,1,999.0,1867.0
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOBRORE12AF72A4358,2,999.0,21421.0
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOFRCGW12A81C21EA6,1,999.0,60.0
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOKYXRS12A8C140F12,1,999.0,32750.0
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOHGRXR12A8C13BE8E,1,999.0,28304.0
0835fb5e69515f19d388c9f46eade28cdda65e3d,SOIWBJU12A6701CBE7,1,999.0,608.0
0253cb5eb11320d065b81ceb835985768a4e30e7,SOFHBTY12AB018AC1F,4,5689.0,25861.0
0253cb5eb11320d065b81ceb835985768a4e30e7,SOOKRGE12A6D4FACC4,8,5689.0,1108.0
0253cb5eb11320d065b81ceb835985768a4e30e7,SOSMCQV12A8C1320E4,1,5689.0,3960.0
0253cb5eb11320d065b81ceb835985768a4e30e7,SOCOKJF12A8C13DCE4,1,5689.0,2715.0
0253cb5eb11320d065b81ceb835985768a4e30e7,SOUYPIK12A6D4F9580,1,5689.0,44002.0
0253cb5eb11320d065b81ceb835985768a4e30e7,SOSPQAO12A6D4FCAF9,1,5689.0,5133.0
0253cb5eb11320d065b81ceb835985768a4e30e7,SOILFUU12AB017C75F,1,5689.0,198.0
0253cb5eb11320d065b81ceb835985768a4e30e7,SOZCXKO12AB0181015,1,5689.0,5451.0
0253cb5eb11320d065b81ceb835985768a4e30e7,SOMAPQA12A8C13858B,1,5689.0,34005.0
14dea7d121fc2a2952d3d1aef98de2cd888e846f,SOSNESF12A8C143097,1,6842.0,3962.0
14dea7d121fc2a2952d3d1aef98de2cd888e846f,SOHYPJR12A8C137A94,1,6842.0,3588.0
14dea7d121fc2a2952d3d1aef98de2cd888e846f,SODHJHX12A58A7D24C,1,6842.0,1194.0
14dea7d121fc2a2952d3d1aef98de2cd888e846f,SOLOWQV12A67020F3E,1,6842.0,9212.0
14dea7d121fc2a2952d3d1aef98de2cd888e846f,SOEMUXL12A58A7B848,1,6842.0,440.0
14dea7d121fc2a2952d3d1aef98de2cd888e846f,SOCAHRT12A8C13A1A4,1,6842.0,819.0
14dea7d121fc2a2952d3d1aef98de2cd888e846f,SOKZILC12A6D4FBC9D,1,6842.0,6398.0
14dea7d121fc2a2952d3d1aef98de2cd888e846f,SOCHXEH12A8C1425D2,1,6842.0,1863.0
13fa94478a976ba56acba71c8ab84bb428bbce1c,SOEVRBB12A81C22D1D,13,7638.0,8207.0
13fa94478a976ba56acba71c8ab84bb428bbce1c,SOJCRSU12AC3DF6BB3,4,7638.0,14154.0
13fa94478a976ba56acba71c8ab84bb428bbce1c,SOPGMTH12AB0185A62,1,7638.0,2451.0
13fa94478a976ba56acba71c8ab84bb428bbce1c,SOWBMNI12A8AE473B2,3,7638.0,4076.0
13fa94478a976ba56acba71c8ab84bb428bbce1c,SOUAXQO12A8C142D27,4,7638.0,17552.0
13fa94478a976ba56acba71c8ab84bb428bbce1c,SOLNRDH12A8AE46BDB,3,7638.0,3733.0
13fa94478a976ba56acba71c8ab84bb428bbce1c,SOJYBJZ12AB01801D0,1,7638.0,121.0
0e893a8cc357ee6b34d0ac2270e039ea3ad06ae6,SONKXSU12AB018280A,1,7456.0,6599.0
0e893a8cc357ee6b34d0ac2270e039ea3ad06ae6,SOHXSLS12AC468E837,1,7456.0,29093.0
0e893a8cc357ee6b34d0ac2270e039ea3ad06ae6,SOLPHLO12A6D4F97B7,2,7456.0,2948.0
0e893a8cc357ee6b34d0ac2270e039ea3ad06ae6,SOVECVJ12A6D4F9B7F,2,7456.0,5254.0
0e893a8cc357ee6b34d0ac2270e039ea3ad06ae6,SORUSZO12AB01812C4,1,7456.0,5100.0
0e893a8cc357ee6b34d0ac2270e039ea3ad06ae6,SOCLRFZ12A6D4F5975,2,7456.0,1373.0
0e893a8cc357ee6b34d0ac2270e039ea3ad06ae6,SOOTKWZ12AB0181082,1,7456.0,152.0
046c13c160780b2882ee9a8ab726acaf363c63ca,SOZPZYA12AB0183633,1,9041.0,49085.0
046c13c160780b2882ee9a8ab726acaf363c63ca,SOVHVBJ12A58A7AB0A,5,9041.0,347.0
046c13c160780b2882ee9a8ab726acaf363c63ca,SOFVZXF12AB017D6D8,2,9041.0,3507.0
046c13c160780b2882ee9a8ab726acaf363c63ca,SOUVTSM12AC468F6A7,1,9041.0,10.0
046c13c160780b2882ee9a8ab726acaf363c63ca,SOWPGOF12A6701FFE7,1,9041.0,45821.0
1154af1393d6b4966e7efcdc37d1082eec220873,SOGREKR12A8C134EC5,1,5497.0,8478.0
1154af1393d6b4966e7efcdc37d1082eec220873,SOCQBAU12AB0188AF8,5,5497.0,22609.0
1154af1393d6b4966e7efcdc37d1082eec220873,SOOEUTG12AB0187EE6,47,5497.0,36455.0
1154af1393d6b4966e7efcdc37d1082eec220873,SOSVAPZ12A58A7E7A2,1,5497.0,41673.0
1154af1393d6b4966e7efcdc37d1082eec220873,SOKTSPG12A8AE46BEF,5,5497.0,14711.0
1154af1393d6b4966e7efcdc37d1082eec220873,SOKIYKH12AB0186B3C,1,5497.0,9037.0
1154af1393d6b4966e7efcdc37d1082eec220873,SOWETIS12A8C139524,5,5497.0,18184.0
